id,post/keyword,comment/tweet,username,like count,replied to,reply count,2nd level comment/ reply,time created,majority_sent,majority_sarc,lang_id
34286,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,marketing je ni... harga ayam dah turun hari ni rm7.70,dr.pokok0,1,---,5,No,23/7/2022,negative,sarc,cm
34287,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,tu harga semenanjung tapi di Sabah melambung,jojojojo3018,1,dr.pokok0,---,Yes,23/7/2022,negative,notsarc,my
34288,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,betul...kat kajang pun dah ada harga ayam turun,angah_rojo,0,dr.pokok0,---,Yes,23/7/2022,positive,notsarc,my
34289,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,area mana harga murah sgt. kat ipoh Rm9,hana_90857,0,dr.pokok0,---,Yes,23/7/2022,neutral,notsarc,cm
34290,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,harga di sungai buloh Selangor,dr.pokok0,0,dr.pokok0,---,Yes,23/7/2022,neutral,notsarc,my
34291,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,bagus tu. tapi kat ipoh masih tinggi,hana_90857,0,dr.pokok0,---,Yes,23/7/2022,positive,sarc,my
34292,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,ramainya. hahahaha,rhf4vf33,0,---,0,No,23/7/2022,positive,sarc,my
34293,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,ini semua Ada byr APA nak hairan,anuwan55,0,---,0,No,23/7/2022,negative,sarc,my
34294,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,perang saraf sudah bermula ini permainan orang politik. jgn percaya cakap orang politik,azhariabdulwahab6,0,---,0,No,23/7/2022,negative,sarc,my
34295,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,perhimpun himpun tiap tiap tahun tapi Masih nak undi BN & Pas,subzero888888,0,---,5,No,23/7/2022,negative,sarc,my
34296,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,aku undi Pas je..BN boleh bla,tenangisgood_83,0,subzero888888,---,Yes,23/7/2022,negative,notsarc,my
34297,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,itu lebih teruk parti Taliban,subzero888888,0,subzero888888,---,Yes,23/7/2022,negative,notsarc,my
34298,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,peduli apa aku hak aku² punya pasal la..,tenangisgood_83,0,subzero888888,---,Yes,23/7/2022,negative,notsarc,my
34299,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,u support Taliban?,subzero888888,0,subzero888888,---,Yes,25/7/2022,negative,notsarc,en
34300,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,itu u yg kata..u support Israel x?,tenangisgood_83,0,subzero888888,---,Yes,25/7/2022,negative,notsarc,cm
34301,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,Balik la tak dapat apa pn terjerit jerit..,kakikecam06,0,---,0,No,23/7/2022,positive,sarc,my
34302,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,Sabah perlu Ada mcm ni,billylpk,0,---,0,No,23/7/2022,positive,notsarc,my
34303,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,Wow ramainya,dsinspire,0,---,0,No,23/7/2022,positive,notsarc,my
34304,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"Dah turun dah... Masa PH perintah dulu, takmo turun ke?masa tu dpt 30hengget je.Syukur ek??",pejuang.bn,0,---,0,No,29/7/2022,negative,sarc,my
34305,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,seluruh dunia sama Nasif,jamajama73,0,---,0,No,23/7/2022,negative,notsarc,my
34306,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,PG buat kat petaling street ko sorg ja la jwapnya,ahmadahmad81832,0,---,0,No,23/7/2022,negative,notsarc,my
34307,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,bgtau aku negara mana SEKARANG ni dp elak kenaikan harga dan inflasi ni? terutamanya negara asean ni,angah_rojo,0,---,0,No,23/7/2022,#N/A,notsarc,my
34308,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,dah mula dah.....,abdulkarim6085,0,---,0,No,23/7/2022,negative,notsarc,my
34309,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,hidup Anwar...hidup pkr,mhdsfri,0,---,0,No,23/7/2022,#N/A,notsarc,my
34310,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"Satutika dulu Datuk sri Anwar Ibrahim di tahun 60, 70 puluhan jadi ketua Mahasiswa.",selvarajmudalali,0,---,0,No,23/7/2022,positive,notsarc,my
34311,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"jerit sekarang utk syok ker ??
Indonesia nampak ??",namrav9975,0,---,0,No,23/7/2022,#N/A,sarc,my
34312,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,hacin hacin...,abduljabbarabdillah,0,---,0,No,23/7/2022,negative,sarc,my
34313,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,siapa lah sponsor anarkis sebegini. harap janganla mossad stay CIA. nampak MCM tu??,zakirbasree1,0,---,0,No,23/7/2022,negative,sarc,cm
34314,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,2.5% inflasi tapi protes cm sri lanka????????,alieftiktok,3,---,0,No,23/7/2022,negative,sarc,my
34315,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,kincing .! kincing.! kena kincing.!????,zaiskidrow,1,---,0,No,23/7/2022,negative,sarc,my
34316,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,Buek ponek yoh kau jang...,inijoe2,0,---,0,No,23/7/2022,negative,notsarc,my
34317,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,Eemmm..hrp ada kesannya..hrpnya kerjaan pandanglah suara anak muda ni..bsembur dah i liur tu kn kepala geng,justmakefunny,0,---,0,No,23/7/2022,negative,sarc,my
34318,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"Dah2 tipu rakyat , lpas tu nak buat lagi bersih tipu lagi",user9up514f8ud,0,---,0,No,23/7/2022,negative,notsarc,my
34319,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,hidup hidup kena tipu,ryukendo04,0,---,0,No,23/7/2022,negative,notsarc,my
34320,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,boss jgn jerit kan pembesar suara ada buat kerja,findmeinbox,1,---,0,No,23/7/2022,negative,sarc,my
34321,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,boring dgn pemimpin politik malaysia??????,workforjoy,0,---,0,No,23/7/2022,negative,notsarc,cm
34322,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,pertama kali dalam sejaram reporter lebih ramai dari peserta,lucas_graham99,0,---,0,No,29/7/2022,negative,sarc,my
34323,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,oi satu dunia tengah inflasi... pe benda himpunan turun harga?? tak pasal2 diorang nih,gokulanbalasubramaniam,0,---,0,No,29/7/2022,negative,notsarc,my
34324,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,hutang dulu tak habis bayar . tambah lagi tu jadi macam ni. dah terang terang dah beritahu rakyat yang kena bayar bo,pewira1278,0,---,0,No,23/7/2022,negative,sarc,my
34325,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,politik smua xblh pakai.jnji smua kosong..tpi himpunn nie sokong,nauraqeef46,0,---,0,No,23/7/2022,negative,notsarc,my
34326,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,org politik ni kemaruk isu je bila berkuasa sama je,shamsulmohdyusof,0,---,0,No,23/7/2022,negative,sarc,my
34327,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,twrgugat kuasa beli bila dimonopoli kuasa NAFSU??/,alshah328,0,---,0,No,23/7/2022,negative,sarc,my
34328,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,croni croni naik gaji... ape kamu nak protest ? itu org tak akan insaf tentang penderitaan rakyat. sila tukar kerajaan yg betul bukan kerajaan yg sama,loyokeloon,0,---,0,No,23/7/2022,negative,sarc,cm
34329,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,turun turun hujan turun,shahrulnizamshafie,0,---,0,No,23/7/2022,neutral,notsarc,my
34330,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,esok semua free untuk orang macam ini .... ????,the_logic_man,0,---,0,No,24/7/2022,negative,sarc,cm
34331,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,Ni budak suruhan geng ph....??,user_74750,0,---,0,No,23/7/2022,negative,sarc,my
34332,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,podahhhhhh,rajaayie,0,---,0,No,23/7/2022,negative,notsarc,my
34333,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,x pyh lah. kami dah serink 22 bln puak demo wak kejo,noklaluagi,8,---,0,No,23/7/2022,negative,notsarc,my
34334,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,hahha..mcm wartawan je yg byk,redmie86,0,---,0,No,23/7/2022,positive,sarc,my
34335,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"yang datang kempen bukan peniaga - pekerja,,,, payah la... kalau korang pakat2 jadi peruncit, pemborong, pengilang - ni lagi baik. bolela kawal harga",lutfielutfie3,0,---,0,No,23/7/2022,negative,sarc,my
34336,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"mana boleh
gaji gaji menteri bayank tinggi ????????",murugaperumal7241,0,---,0,No,23/7/2022,negative,notsarc,my
34337,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,tolong kire ank cine india berape gamai yg ikut ni… ??,apiz_dme,0,---,0,No,23/7/2022,negative,sarc,my
34338,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,dah kumpul ramai ramai tu boleh bawak pegi kebun sayur boleh buat reban bela ayam. ayuh,tingtongkoi,0,---,0,No,23/7/2022,negative,notsarc,my
34339,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"Buang masa oooiii... Pemimpin semua sama, sapa naik pun habuk ja rakyat dpt.",muhamadali9901,0,---,0,No,23/7/2022,negative,sarc,my
34340,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,x ada makna pun kita buat demo macammana sekali pun orang atas tetap buat bisu aja selagi x di penjarakan penyamun duit rakyat Dan duit negara ....,mohdyaziddudajb,0,---,0,No,23/7/2022,negative,notsarc,my
34341,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"wat pdrm x tangkap, kan semalam pdrm sdh warning",user3476103535551,0,---,0,No,23/7/2022,negative,notsarc,cm
34342,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,buatlah kat putrajaya.....????????,razeefmunawar,0,---,0,No,23/7/2022,positive,sarc,my
34343,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,Boring la…wat bising dan kotor jer…naik boring lak,gaban_hitam,0,---,0,No,23/7/2022,negative,notsarc,cm
34344,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"Malaysia pula jadi macam, Thailand, India, America, Australia, mogak2",selvarajmudalali,0,---,0,No,23/7/2022,negative,notsarc,my
34345,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,buang masa je,user95091693909474,0,---,0,No,23/7/2022,negative,notsarc,my
34346,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"KLU MAHU HARGA BRG MURAH, KORG LAH SENDIRI YG BERNIAGA.!! TENGOK MCMNA KAU URUS PERNIAGAAN MU..",hasransalleh,0,---,0,No,23/7/2022,positive,sarc,my
34347,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,buy Muslim first,zuhrahmohamad,0,---,0,No,23/7/2022,positive,notsarc,en
34348,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,kesian la anak2 muda kena tipu dengan PH,myusofismail,0,---,0,No,23/7/2022,negative,notsarc,my
34349,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,jeritlah sekuat kuat tiada apa akan berubah??,calvinkalai,0,---,0,No,23/7/2022,negative,sarc,my
34350,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"adoii
tak faham ke ekonomi seluruh dunia bergolak bukan di Malaysia.
jgn malukan Dan lemah kan lagi negara yg dah lemah akibat 3 tahun tangani covid.",meria62_,0,---,0,No,23/7/2022,positive,sarc,my
34351,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,rampas harta najib,_.anim._21,0,---,0,No,23/7/2022,negative,notsarc,my
34352,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,"cara terbaik bgi umat Islam adalah boikot dgn cara PUASA n berjimat sehabisnya, puasa 6 bulan sekali pon kurang kuasa membeli NIAT tulus ikhlas ?",alshah328,0,---,0,No,23/7/2022,positive,sarc,my
34353,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,knpe ko org yg nak kne buat semue ni mne wakil ko atau org yg ko rase bagus sgt tu xbuat semue ni??,irwanidrisiwani,0,---,0,No,24/7/2022,negative,sarc,my
34354,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,sikit je lagi Malaysia jatuh lah,pewira1278,0,---,0,No,23/7/2022,negative,notsarc,my
34355,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 2 Publish: 23-7-2022,buang masa je terjerit² ni.,ayiena7577,0,---,0,No,23/7/2022,negative,notsarc,my
34356,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,Anwar klu pmbngkng msti bwa rakyt demontrasi,sintieki,9,---,0,No,23/7/2022,negative,sarc,my
34357,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,"konon utk rakyat,dlm masa sama utk kepentingan pihak tertentu",user2461460635644,7,---,0,No,23/7/2022,negative,notsarc,my
34358,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,sudah lah masa ph buang gst bagai...hg naik juga,cgchid1,7,---,2,No,23/7/2022,negative,notsarc,my
34359,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,bang sy nk ulang krjaan skrg bkn bn.ad 3 parti.mn satu yg salah??,ziyyadfarhanfarha,0,cgchid1,---,Yes,24/7/2022,positive,sarc,my
34360,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,pm22 bulan dan 17.bulan letak jawatan tinggal menteri2nya baguslah yg menyokong dulu.... buat himpunan..??????,romzie8,9,---,0,No,23/7/2022,negative,sarc,my
34361,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,lawan tetap lawan sampai menang,alifzakri652,4,---,0,No,23/7/2022,positive,notsarc,my
34362,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,Anuar suka la mcm ni..????????,shah_mersing,2,---,9,No,23/7/2022,negative,sarc,my
34363,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,Bgus utk rakyat x salah,karlshameusoff,5,shah_mersing,---,Yes,23/7/2022,positive,notsarc,my
34364,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,mana2 jer dlm dunia ny kte akn npk situasi mcm ny...x salah kn,karlshameusoff,0,shah_mersing,---,Yes,23/7/2022,positive,notsarc,my
34365,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,xsalah...tp xsemestinya yg berdemo tu mewakili rakyat...tggu je la PRU nnti...ni kacau peniaga2 kt area situ meniaga je....buat la depan PAVILION ke..,pojiecakcibo,0,shah_mersing,---,Yes,23/7/2022,negative,sarc,my
34366,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,faham bkn selalu...tp tu la...tggu PRU nnti pangkah le ikut pilihan masing2...bkn berdemo bagai...,pojiecakcibo,0,shah_mersing,---,Yes,23/7/2022,positive,sarc,my
34367,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,takkan nk diam ye macam sebelum ni??...diorang makin kaya ...kita makin kayap,ndn3030,2,shah_mersing,---,Yes,23/7/2022,negative,sarc,my
34368,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,tggu PRU...bkn berdemo...,pojiecakcibo,0,shah_mersing,---,Yes,23/7/2022,positive,notsarc,my
34369,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,Peniaga2 pn fhm..x kisah pn bkn nya selalu..,karlshameusoff,1,shah_mersing,---,Yes,23/7/2022,positive,notsarc,my
34370,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,betoi ke faham?xkn de buat janji menang hari ini esok harga ayam trun 80sen sekilo..,pojiecakcibo,0,shah_mersing,---,Yes,23/7/2022,negative,sarc,my
34371,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,upah 30 ringgek tk habis lgi ketew..??????,azmannamza557,1,---,0,No,23/7/2022,negative,sarc,my
34372,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,kena mesti adakan setiap minggu ini,aminuddinabu,1,---,0,No,23/7/2022,positive,notsarc,my
34373,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,"semangat yg baik untuk rakyat yg betul betul susah ,,,, saya sokong ??",sailansadi,0,---,0,No,23/7/2022,positive,notsarc,my
34374,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,Buatlah MCM ni UTK menentang pemimpin rasuah DN pencrui duit rakyat????????,egunijohnnysilou,0,---,0,No,23/7/2022,negative,sarc,my
34375,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,org yg berilmu x mcm ni..1hb ogos trun lh.jgn risau,8m7b8x9,0,---,0,No,23/7/2022,positive,sarc,my
34376,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,Lawan ape tu... Hahaha.,mzpokcik,0,---,0,No,23/7/2022,negative,notsarc,my
34377,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,alhamduillah rakyat dah bangkit ajar kerajaan UMNO x boleh didiamkan rakyat susah menteri2 naik gaji .jgn takut lawan habiskan,tumiran94,0,---,0,No,25/7/2022,negative,sarc,my
34378,Himpunan #Turun Harga Barang di Depan Sogo Kuala Lumpur. PART 1 Publish: 23-7-2022,Pendapat sy mana2 parti pun akan lakukan benda yg sama. Semasa mereka di pihak pembangkang akan buat demo jalanan.,muis2005,0,---,0,No,25/7/2022,neutral,notsarc,my
